sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,duration,education,ended_on,familiarity,gender,item,list,music_frequency,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,0_9_1_1_1_30,2021-12-13T14:41:49.579Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,339.86600000888575,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- the --- --------- --- ----- -------- -- ----- ---<br>----- ----- --- ----- -------- -- --------,781877.299999997,781876.6000000089,781520.062,781533.6000000089,781536.734,781886.856,,30,the
screen,html.Screen,0_9_1_1_1_31,2021-12-13T14:41:49.931Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,341.7440000089118,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- day --------- --- ----- -------- -- ----- ---<br>----- ----- --- ----- -------- -- --------,782229.400000006,782228.6000000089,781870.184,781877.6000000089,781886.856,782236.922,,31,day
screen,html.Screen,0_9_1_1_1_32,2021-12-13T14:41:50.331Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,391.5779999999795,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- following --- ----- -------- -- ----- ---<br>----- ----- --- ----- -------- -- --------,782629.299999997,782628.5,782220.251,782229.6000000089,782236.922,782636.902,,32,following
screen,html.Screen,0_9_1_1_1_33,2021-12-13T14:41:50.723Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,383.59799999999814,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- the ----- -------- -- ----- ---<br>----- ----- --- ----- -------- -- --------,783021.299999997,783020.5,782620.233,782629.5,782636.902,783037.251,,33,the
screen,html.Screen,0_9_1_1_1_34,2021-12-13T14:41:51.067Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,327.2489999999525,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- third -------- -- ----- ---<br>----- ----- --- ----- -------- -- --------,783365.299999997,783364.5,783020.578,783021.6000000089,783037.251,783370.611,,34,third
screen,html.Screen,0_9_1_1_1_35,2021-12-13T14:41:51.395Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,321.78900000592694,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- Saturday -- ----- ---<br>----- ----- --- ----- -------- -- --------,783693.299999997,783692.400000006,783353.94,783365.6000000089,783370.611,783704,,35,Saturday
screen,html.Screen,0_9_1_1_1_36,2021-12-13T14:41:51.819Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,412.5,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- -------- in ----- ---<br>----- ----- --- ----- -------- -- --------,784117.299999997,784116.5,783687.33,783693.5,783704,784120.834,,36,in
screen,html.Screen,0_9_1_1_1_37,2021-12-13T14:41:52.147Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,323.66599999996834,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- -------- -- April ---<br>----- ----- --- ----- -------- -- --------,784445.299999997,784444.5,784104.163,784117.6000000089,784120.834,784454.21,,37,April
screen,html.Screen,0_9_1_1_1_38,2021-12-13T14:41:52.587Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,430.29000000003725,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- -------- -- ----- and<br>----- ----- --- ----- -------- -- --------,784885.200000003,784884.5,784437.54,784445.6000000089,784454.21,784887.728,,38,and
screen,html.Screen,0_9_1_1_1_39,2021-12-13T14:41:52.979Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,388.7719999999972,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- -------- -- ----- ---<br>close ----- --- ----- -------- -- --------,785277.299999997,785276.5,784871.057,784885.400000006,784887.728,785287.829,,39,close
screen,html.Screen,0_9_1_1_1_40,2021-12-13T14:41:53.395Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,404.57100000593346,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- -------- -- ----- ---<br>----- after --- ----- -------- -- --------,785693.299999997,785692.400000006,785271.158,785277.5,785287.829,785704.631,,40,after
screen,html.Screen,0_9_1_1_1_41,2021-12-13T14:41:53.739Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,331.7690000059083,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- -------- -- ----- ---<br>----- ----- the ----- -------- -- --------,786037.299999997,786036.400000006,785687.96,785693.5,785704.631,786054.755,,41,the
screen,html.Screen,0_9_1_1_1_42,2021-12-13T14:41:54.066Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,309.6450000059558,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- -------- -- ----- ---<br>----- ----- --- first -------- -- --------,786365.200000003,786364.400000006,786038.084,786037.5,786054.755,786371.499,,42,first
screen,html.Screen,0_9_1_1_1_43,2021-12-13T14:41:54.475Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,400.90100000600796,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- -------- -- ----- ---<br>----- ----- --- ----- Saturday -- --------,786773.200000003,786772.400000006,786354.828,786365.400000006,786371.499,786788.284,,43,Saturday
screen,html.Screen,0_9_1_1_1_44,2021-12-13T14:41:55.164Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,672.2160000000149,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- -------- -- ----- ---<br>----- ----- --- ----- -------- in --------,787462.900000006,787460.5,786771.613,786773.400000006,786788.284,787471.711,,44,in
screen,html.Screen,0_9_1_1_1_45,2021-12-13T14:41:55.611Z,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,436.6890000059502,,response,,,15,E,,Space,keypress(Space),,,,silence,- ---- --- ------- --- ---------- ---- ---------- -------<br>----- --- --- ---- ----- ----------- ------ ---- --------<br>----------- -- ----- -- --- ------- ---- ------ ---- ------<br>----- -- --- --- --------- --- ----- -------- -- ----- ---<br>----- ----- --- ----- -------- -- October.,787909.299999997,787908.400000006,787455.041,787463.1000000089,787471.711,787921.826,,45,October.
Item 15,flow.Loop,0_9_1_1_1,2021-12-13T14:41:55.611Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23093.425000005984,,completion,,,,,,,,,,,,,787909.6000000089,787908.400000006,764798.304,764799.700000003,764814.975,787921.826,,,
Question 1,html.Screen,0_9_1_1_2,2021-12-13T14:41:58.155Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,FALSE,2530.673999999999,,response,,,15,E,,FALSE,click #choice-2,,,,silence,,790453.700000003,790452.5,787905.156,787909.799999997,787921.826,790456.063,,,
Question 2,html.Screen,0_9_1_1_3,2021-12-13T14:42:00.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,false,TRUE,2541.6370000030147,,response,,,15,E,,FALSE,click #choice-2,,,,silence,,792998.900000006,792997.700000003,790439.392,790454,790456.063,793023.494,,,
Item 15,flow.Sequence,0_9_1_1,2021-12-13T14:42:00.701Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35184.647000003024,,completion,,,,,,,,,,,,,792999.200000003,792997.700000003,757796.379,757810.1000000089,757813.053,793023.494,,,
Holding screen,html.Screen,0_9_1_2_0,2021-12-13T14:42:07.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7002.045000000042,,timeout,,,,,,,,,,,,,800011,800008.868,793006.823,792999.5,793023.494,800025.539,,,
screen,html.Screen,0_9_1_2_1_0,2021-12-13T14:42:09.043Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,1315.1610000029905,,response,,,12,E,,Space,keypress(Space),,,,silence,Voltaire ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,801341.6000000089,801340.700000003,800008.868,800011.299999997,800025.539,801342.603,,0,Voltaire
screen,html.Screen,0_9_1_2_1_1,2021-12-13T14:42:09.483Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,437.59700000297744,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- himself -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,801781,801780.200000003,801325.932,801341.799999997,801342.603,801792.579,,1,himself
screen,html.Screen,0_9_1_2_1_2,2021-12-13T14:42:09.859Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,363.6210000029532,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- probably --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,802157,802156.200000003,801775.909,801781.400000006,801792.579,802159.511,,2,probably
screen,html.Screen,0_9_1_2_1_3,2021-12-13T14:42:10.211Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,348.78899999696296,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- won ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,802509,802508.299999997,802142.84,802157.200000003,802159.511,802526.339,,3,won
screen,html.Screen,0_9_1_2_1_4,2021-12-13T14:42:10.466Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,237.46099999698345,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- around ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,802764.200000003,802763.799999997,802509.667,802509.299999997,802526.339,802776.502,,4,around
screen,html.Screen,0_9_1_2_1_5,2021-12-13T14:42:10.826Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,347.3980000059819,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ half - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,803124.200000003,803123.900000006,802759.829,802764.299999997,802776.502,803126.487,,5,half
screen,html.Screen,0_9_1_2_1_6,2021-12-13T14:42:11.058Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,229.31299999705516,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- a ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,803356.200000003,803355.799999997,803109.816,803124.299999997,803126.487,803359.724,,6,a
screen,html.Screen,0_9_1_2_1_7,2021-12-13T14:42:11.410Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,348.07599999697413,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - million -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,803708.299999997,803707.799999997,803343.057,803356.200000003,803359.724,803709.983,,7,million
screen,html.Screen,0_9_1_2_1_8,2021-12-13T14:42:11.642Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,229.917000005953,,response,,,12,E,,Space,keypress(Space),,,,silence,"-------- ------- -------- --- ------ ---- - ------- livres,<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------",803940.200000003,803939.900000006,803693.312,803708.400000006,803709.983,803943.353,,8,"livres,"
screen,html.Screen,0_9_1_2_1_9,2021-12-13T14:42:12.282Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,636.446999997017,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>a ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,804580.1000000089,804579.799999997,803926.683,803940.200000003,803943.353,804593.556,,9,a
screen,html.Screen,0_9_1_2_1_10,2021-12-13T14:42:12.786Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,490.24399999703746,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- large -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,805084.200000003,805083.799999997,804576.885,804580.200000003,804593.556,805093.709,,10,large
screen,html.Screen,0_9_1_2_1_11,2021-12-13T14:42:13.234Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,438.0909999969881,,response,,,12,E,,Space,keypress(Space),,,,silence,"-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- fortune, ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------",805532.1000000089,805531.799999997,805077.038,805084.200000003,805093.709,805543.848,,11,"fortune,"
screen,html.Screen,0_9_1_2_1_12,2021-12-13T14:42:13.674Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,427.95199999702163,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- which -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,805972.1000000089,805971.799999997,805527.177,805532.299999997,805543.848,805977.313,,12,which
screen,html.Screen,0_9_1_2_1_13,2021-12-13T14:42:14.067Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,386.9869999970542,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- he ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,806365.1000000089,806364.299999997,805960.642,805972.200000003,805977.313,806377.419,,13,he
screen,html.Screen,0_9_1_2_1_14,2021-12-13T14:42:14.419Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,338.6810000089463,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- then ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,806716.900000006,806716.1000000089,806360.748,806365.299999997,806377.419,806727.606,,14,then
screen,html.Screen,0_9_1_2_1_15,2021-12-13T14:42:14.803Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,372.6939999969909,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- made ---- ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,807101,807100.299999997,806710.934,806717.200000003,806727.606,807111.158,,15,made
screen,html.Screen,0_9_1_2_1_16,2021-12-13T14:42:15.123Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,309.0420000029262,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- even ------ -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,807421.200000003,807420.200000003,807094.485,807101.400000006,807111.158,807427.767,,16,even
screen,html.Screen,0_9_1_2_1_17,2021-12-13T14:42:15.482Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,352.0329999970272,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- larger -- - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,807780.200000003,807779.799999997,807411.097,807421.6000000089,807427.767,807794.596,,17,larger
screen,html.Screen,0_9_1_2_1_18,2021-12-13T14:42:15.867Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,369.6040000029607,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ in - ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,808165,808164.200000003,807777.925,807780.400000006,807794.596,808177.906,,18,in
screen,html.Screen,0_9_1_2_1_19,2021-12-13T14:42:16.203Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,322.2940000030212,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- a ------<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,808501.1000000089,808500.200000003,808161.237,808165.299999997,808177.906,808511.39,,19,a
screen,html.Screen,0_9_1_2_1_20,2021-12-13T14:42:16.611Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,396.81000000296626,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - series<br>-- ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,808908.900000006,808908.200000003,808494.72,808501.200000003,808511.39,808911.717,,20,series
screen,html.Screen,0_9_1_2_1_21,2021-12-13T14:42:16.939Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,324.48300000303425,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>of ----- ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,809237,809236.200000003,808895.043,808909.200000003,808911.717,809244.989,,21,of
screen,html.Screen,0_9_1_2_1_22,2021-12-13T14:42:17.331Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,383.21100000303704,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- canny ------------ ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,809629,809628.200000003,809228.319,809237.200000003,809244.989,809645.075,,22,canny
screen,html.Screen,0_9_1_2_1_23,2021-12-13T14:42:17.747Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,399.1250000030268,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- investments. ---- -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,810045,810044.200000003,809628.405,809629.299999997,809645.075,810061.984,,23,investments.
screen,html.Screen,0_9_1_2_1_24,2021-12-13T14:42:18.459Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,694.1160000088857,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ Soon -------- --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,810757,810756.1000000089,810045.312,810045.200000003,810061.984,810762.21,,24,Soon
screen,html.Screen,0_9_1_2_1_25,2021-12-13T14:42:18.891Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,425.9900000030175,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- Voltaire --- - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,811188.900000006,811188.200000003,810745.538,810757.200000003,810762.21,811195.456,,25,Voltaire
screen,html.Screen,0_9_1_2_1_26,2021-12-13T14:42:19.339Z,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,441.1440000089351,,response,,,12,E,,Space,keypress(Space),,,,silence,-------- ------- -------- --- ------ ---- - ------- -------<br>- ----- -------- ----- -- ---- ---- ---- ------ -- - ------<br>-- ----- ------------ ---- -------- was - ---- ---- ----<br>---- ------ -- ------ - ----------- -- --- -------- ---<br>------- ---- ------ ---- -- -- ------ --- -- ----- ---<br>--------- ---------- -- ---- ---- ---------- --- ----------<br>----------- --------,811637.5,811636.6000000089,811178.787,811189.200000003,811195.456,811645.803,,26,was
